,nickname,text,score,like,dislike,time,watch_movie
526,황금연못(wmfr****),유색인종 차별을 잘 그려낸 작품이네요.그린북과 더불어 정말 감동적인 영화였습니다.,9,1,0,2019-12-31 22:23:00,0
527,7700(eunj****),이런영화를 왜 이제서야 봤을까,10,1,0,2019-12-31 22:23:00,0
528,debbiekim(debb****),,8,1,0,2019-12-31 22:03:00,0
529,엔트워스(jsna****),,8,1,0,2019-12-31 22:02:00,0
530,윤서희(ysh1****),,10,1,0,2019-12-31 21:11:00,0
531,미르(mirr****),,10,1,0,2019-12-22 01:36:00,0
532,쌀세톨(shhw****),그냥 최고임. 꼭 보셈요,9,1,0,2019-12-19 12:41:00,0
533,hyun****,,10,1,0,2019-12-17 21:33:00,0
534,박서연(juli****),,10,1,0,2019-12-16 23:27:00,0
535,강연선(kang****),,10,1,0,2019-12-15 04:03:00,0
536,무서운겅주(lsuj****),,10,1,0,2019-12-14 11:07:00,0
537,차누(nh92****),액션 판타지같은걸 좋아하는데이건... 말이필요없이 어느장르를 불문하고명작입니다. 감동그자체 진짜 졸잼,10,1,0,2019-12-09 00:27:00,0
538,빽바지잊지마(chap****),뭐하나 흠잡을수없는 완벽한 영화입니다연출 연기 스토리 영상또한!어쩌다 이리 늦게 보게됐는지인생작이네요^^ 꼭보시길☆☆☆,10,1,0,2019-12-03 20:40:00,0
539,한서연(tjdu****),이 영화 진짜 좋았다는 말로밖에 설명이 안됨,10,1,0,2019-11-29 14:45:00,0
540,티지이(wodl****),이게 영화지.,10,1,0,2019-11-28 14:48:00,0
541,bbye****,,10,1,0,2019-11-26 01:23:00,0
542,노을나루(qpha****),평점 높을만하네 몰입도 엄청남,10,1,0,2019-11-25 18:29:00,0
543,creme brulee(name****),,10,1,0,2019-11-25 18:27:00,0
544,양민주(yang****),,10,1,0,2019-11-22 13:06:00,0
545,alsals(als7****),,10,1,0,2019-11-10 22:07:00,0
546,봄봄봄꿍(hm11****),only colored버스와 화장실 심지어 커피포트까지 구분되어있던 과거에 놀라다. 지금도 보이지않는 구분이 알게모르게 존재하는건 아닌지 돌아보게 된 영화. 자신은 사실 흑인을 싫어하지않는다는 백인 여성의 말에 &#...,10,1,0,2019-11-02 09:37:00,0
547,jsk0****,,10,1,0,2019-11-02 09:21:00,0
548,쌥쌥이(juye****),그냥 최고의 영화가 아닐까? 뭐하나 구멍도 없고 심지어 이게 실화 ㅋ,10,1,0,2019-11-02 08:59:00,0
549,rapido(dudm****),스포일러가 포함된 감상평입니다. 감상평 보기,10,1,0,2019-11-01 19:45:00,0
550,킁카(hoky****),,10,1,0,2019-11-01 18:05:00,0
551,한이(kyha****),어느 유튭 영화추천에서 알게되어서 네이버영화로 집에서 보는데 정말 최고의 영화다. 감동과 희망 전율이 끊이질 않았다.,10,1,0,2019-10-26 13:50:00,0
552,hcej(hsej****),와 진짜 기대없이 봤다가 빨려들어감,10,1,0,2019-10-18 23:29:00,0
553,눈웃음씨(nabj****),차별과 편경이 없는 내가 되길 바랍니다,10,1,0,2019-10-13 19:09:00,0
554,miss****,정말멋져요정말멋져요,10,1,0,2019-10-12 02:24:00,0
555,ㅋㅋ(wltn****),,10,1,0,2019-10-11 03:45:00,0
556,znzn****,우리는 중간에 쉘든을 찾을 수 있습니다.,9,1,0,2019-09-30 21:47:00,0
557,시리우스(soqu****),한 사람에겐 작은 발걸음이지만,7,1,0,2019-09-21 23:41:00,0
558,진검나야(vezi****),"너무 감동적입니다. 땀과 노력, 그리고 사람들",10,1,0,2019-08-30 17:20:00,0
559,우끼주한(love****),감히 내가 이 영화에 평점을 달아도 되는걸까,10,1,0,2019-08-04 06:46:00,0
560,해롱이(coco****),극찬합니다 제대로된 영화,10,1,0,2019-07-10 22:10:00,0
561,봄봄봄(bock****),역사속 히든 피겨즈들에게 헌사하는 명작,10,1,0,2019-07-10 21:12:00,0
562,안녕용(jazz****),후회되는 영화.. 이렇게 재미있는 영화를 왜 이제서야 봤을까.. 후회하게 된다..,10,1,0,2019-07-07 22:13:00,0
563,판타스틱싱어(coco****),실력은 인종이든 성별이든 모든걸 초월한다는 메세지는 확실하게 전달하는 영화. 그린 북과 더불어 1960년대 그 시절 흑인들의  처참했던 대우를 보여준다. 다만 살짝살짝 보여지는 페미적인 장면들은 불편할 수 있다,8,1,0,2019-07-07 06:16:00,0
564,최효선(cour****),"미국의 역사를 조금 알 수 있었고, 지금시대에는 차별이 많이 없어진 것을 느낄 수 있어 실감이 났다.",9,1,0,2019-06-24 08:21:00,0
565,공공의벗(ohja****),정말 처음부터 끝까지 진짜 울다가 웃는 영화입니다. 추천합니다. (사실 저는 초딩입니다)....,10,1,0,2019-06-23 22:48:00,0
566,ybmu****,너무 유쾌 통쾌 상쾌 고구마 먹을 땐 히든 피겨스 강강강추추추,10,1,0,2019-06-23 21:01:00,0
567,아자아자아자(jsh7****),강력추천합니다. 이상 초등학생이였습니다.,9,1,0,2019-06-20 23:08:00,0
568,이상희(pink****),차별을 한 사람이 이걸 보고 차멸을 안 했으면 좋겠네요 차이를 인정하지 않으면 차별된다!!!,10,1,0,2019-06-20 21:42:00,0
569,skns****,자신의 차별을 없애기 위해서 기다리기만 하지 않고 노력하는 모습이 인상적입니다,9,1,0,2019-06-20 21:02:00,0
570,7mag****,"""우리는 이미 달에 있다""가 가장 인상 깊었다.",9,1,0,2019-06-20 17:07:00,0
571,앵그리쿠션(sign****),"청소년, 직장인 모두에게 추천합니다. 인생 영화!",10,1,0,2019-06-20 12:30:00,0
572,wonh****,"""준비됐다. 프리덤 7호""1961년도에 있었던 여러 가지 차별을 알게 되었기 때문에 추천합니다.",10,1,0,2019-06-20 12:12:00,0
573,freedom(jhm7****),모든게 최고입니다 몰입감 연기력 뭐하나 모자라는게 없네요,10,1,0,2019-06-18 00:22:00,0
574,pochichi(miey****),이제서야 봤는데 진짜 재밌고 감동적이었음,10,1,0,2019-06-15 13:59:00,0
575,celltrion그룹(star****),내가본 최고의  영화다  진심,10,1,0,2019-06-14 18:27:00,0
576,블루마녀(hdbw****),내용도 전체적으로 깔끔하고 매끄럽고 완전 감동.  순간순간 응원하게 되네,10,1,0,2019-06-13 18:30:00,0
577,심사숙고(hali****),최고....그저 최고,10,1,0,2019-06-13 17:38:00,0
578,이바다(dlek****),너무 멋집니다. 많은 백인들사이에서 눈초리를 받고 차별 속에서도 흑인여자도 할수 있다는걸 아주 잘 보여졌습니다,10,1,0,2019-06-13 01:01:00,0
579,안녕(kksm****),영화관에서 너무 재밌게 봤는데 이제야 평점 남기네요 ㅋㅋ굿굿,10,1,0,2019-06-12 20:40:00,0
580,today(todu****),역시 시험기간에 보는 영화가 젤 재밌어.,10,1,0,2019-06-12 20:32:00,0
581,진연아빠103동903호(jiho****),감동깊게 봤네요 대박입니다,10,1,0,2019-05-23 11:44:00,0
582,최솔비(nimo****),즐겁게 봤네요 좋았습니다.,10,1,0,2019-05-21 21:05:00,0
583,은파(eunp****),거저 얻어지는것은 없다는 교훈을 확실히 보여주는  최고의 드라마.정말 감동입니다.세상의 모든 차별은 편견에서 생긴다는 진리를 배웁니다. 세 분 흑인 여성 각각의연기도 정말 좋았습니다.상영 해 주셔서 감시합니다.,10,1,0,2019-05-05 16:35:00,0
584,다밈(bonn****),"흑인여성에 대해 당연할만큼 침투해있던 차별적인 시선들을 어린시절부터 내면화될 만큼 겪어왔음에도 불구하고 성인에 이르기까지 "" 변화시킬 수 있다.""라는 신념을 잃지 않았던... 반복되던 ""최초의&...",10,1,0,2019-05-04 21:06:00,0
585,가을꽃향기(tjdg****),너무 너무 재밌어요ㅎㅎ,10,1,0,2019-04-27 21:57:00,0
586,하월(drun****),저 시대에 흑인으로 산다는건..  생각만해도 소름끼친다...  본인들의 능력으로 쟁취한 평등(?)에 존경심이 ..,9,1,0,2019-04-23 10:38:00,0
587,gyhdegvj(whib****),도로시 어쩐지 낯이 익다 했더니 설국열차에 나왔던 배우구나 연기굿,10,1,0,2019-04-08 00:18:00,0
588,000(hhh1****),진짜 너무 멋지다 오로지 자신의 능력만으로 편견을 극복하는 모습이 감동으로 다가왔다,9,1,0,2019-04-08 00:18:00,0
589,준행(dk81****),오랫만에 만나는 괜찮은 영화,10,1,0,2019-04-08 00:12:00,0
590,지혜(trus****),케빈코스트너 화장실 부숴버리는 씬! 통쾌했어요!,10,1,0,2019-04-08 00:09:00,0
591,soyeon(sksm****),여성엔지니어로서 너무 멋있어서 눈물이 나올뻔했다,10,1,0,2019-04-08 00:07:00,0
592,잠만보(03su****),가장 재미있었던 영화! 꼭 보길,10,1,0,2019-04-07 23:57:00,0
593,노땅(atic****),평론가들  6ㅡ7점  미친거?  니들이  모여서  영화 한편 만들어봐라  5점이라도  나오는지...  전문가? 젖뭉가? 몇몇 안되는  인생영화중  하나,10,1,0,2019-04-07 23:54:00,0
594,진선이(0119****),최고의 영화입니다. 최고최고,10,1,0,2019-04-07 23:27:00,0
595,소나무(clea****),감동적이네요....,10,1,0,2019-04-06 18:27:00,0
596,babo****,조금 더 일찍봤더라면 인생이 한뼘더 나아갈수 있었을것 같다.,10,1,0,2019-04-03 02:21:00,0
597,김보미(bbbl****),정말  좋았어요. 인생영화 될 것 같아요ㅠㅠ,10,1,0,2019-04-02 12:34:00,0
598,고오급시계(dptj****),이런게 진정한 걸크러쉬가 아닐까,10,1,0,2019-03-21 15:21:00,0
599,박주영(pika****),"정말 2-3번봐도 안아까울 영화. 왜 영화관에서 안봣는지 모르겠지만, 네이버 영화 다운로드로 봤는데 감동이 넘쳐흐르네요",10,1,0,2019-03-21 01:37:00,0
600,꽃집춘녀(yem0****),요즘같이 자극적이고 폭력적인 소재가 많은때에 그렇지않은 소재로 너무 재밌게 잘봤어요,10,1,0,2019-03-19 19:20:00,0
601,블루소울(tjdd****),정치적 올바름을 배제하고 봐도 훌륭한 영화,10,1,0,2019-03-19 02:13:00,0
602,캣츠(myen****),다시봐도 질리지 않는영화,10,1,0,2019-03-19 01:02:00,0
603,민짱(agne****),정말 재미있게 봤네. 개돼지들에 굴하지 말고 최초가 되어라,10,1,0,2019-03-19 00:48:00,0
604,잡상공간(pant****),평등을 위한 도약을 가장 이상적인 형태로 보여주는 영화. 권리는 입으로 떠드는 것이 아니라 실력으로 보여주며 얻어내는 것이다. 실력이야말로 쟁취를 위한 가장 훌륭한 무기이다.,9,1,0,2019-03-19 00:13:00,0
605,양현종(wodu****),나사 직원들은 같은 색의 소변을 본다 라는 말 멋지네요,10,1,0,2019-03-18 23:38:00,0
606,물맛이어때서(pent****),겪어본 사람만 아는 차별. 그리고 그 차별의 벽을 허문  사람들에 감사와 존경을,9,1,0,2019-03-11 00:56:00,0
607,멜론s(comd****),이런 영화를 왜 못본건지..,10,1,0,2019-03-10 21:00:00,0
608,에븐위드(nb12****),이런게 바로 존종받아야 할 여성의 권리다.,10,1,0,2019-03-10 17:45:00,0
609,gksrkfls(zjaa****),인생영화 수학을 좋아하는1인으로써 최고다,10,1,0,2019-03-10 17:37:00,0
610,수호 팍(sooh****),완성도 높은 영화~~ 강추합니다.,10,1,0,2019-03-10 17:36:00,0
611,yang****,최고의 가족영화. 감동과 재미. 간만에 케이블에서 하나 건졌네.,10,1,0,2019-03-10 17:17:00,0
612,카롤리나(sall****),인간이 인간답게 살아가는 역사를 만든 그녀들에게 진한 박수를...,10,1,0,2019-03-10 17:08:00,0
613,김현미(hyun****),"편집 연출 스토리가 탄탄하고, 같은계열 공학을 공부하는 공학도로 많은 점을 느꼈습니다. 공대생들이 보면 더 많이 느낄수있는 영화가 될것같아요.",10,1,0,2019-03-10 15:40:00,0
614,Victor Delacoix(dela****),실화라는 사실로 보니 더 빠져드는 매력이 있었다. 특히 비를 맞고 들어와 고함치는 장면은 진짜 숨죽이게 되었다.,9,1,0,2019-03-04 15:57:00,0
615,woly****,I worked like a dog day and night~~~~연기.스토리 뭐하나 빠질게 없는 퍼펙트한 영화 입니다.,10,1,0,2019-03-04 01:54:00,0
616,도로시룰루(dovm****),머찌다 진짜로머쪙 최고고,10,1,0,2019-03-03 01:41:00,0
617,지는머리(ho30****),인종 차별의 문제. 크게 와닿을 수 없는 주제임에도 가슴에 와닿는다. 배우들의 명연기가 큰 힘을 한 듯,10,1,0,2019-03-01 00:35:00,0
618,가르송(mycj****),넘 감동이었습니다 제 삶도 돌아보게되는,10,1,0,2019-02-26 00:06:00,0
619,왕개굴ㅎ(juya****),내인생영화 강력추천 후회없음,10,1,0,2019-02-24 17:57:00,0
620,자유인(tham****),진짜 재밌고 감동적임.,10,1,0,2019-02-20 01:14:00,0
621,사회평론가(jihy****),이미테이션 게임이나 히든 피겨스나 이런것이 영화다.,10,1,0,2019-02-08 12:49:00,0
622,그냥웃자(lbk1****),"최고의 영화,,두 말이 필요 없음,,",10,1,0,2019-02-06 01:31:00,0
623,미소(miso****),"배우들이 쏟아내는 대사에 가슴이 뜨거워지고 실력으로 승부하는 모습에 정말 시원하면서도 씁쓸한 영화였습니다. 백년전도 아닌 불과 60년대 이야기라는게,,,, 그리고 영화에 흘러나오는 음악 또한 정말 좋네요!ㅎㅎ",10,1,0,2019-02-05 21:31:00,0
624,로골(sky_****),우연히 보게됐는데 정말 재밌네요 ㅠㅠㅠ그당시에 못봤던게 너무 아쉬울정도..정말 좋은 영화입니다,10,1,0,2019-02-04 03:03:00,0
625,천명(sueb****),분리주의라는 벽을 넘어서,7,1,0,2019-02-03 21:09:00,0
626,귤(neo4****),개운한 영화! 재밌다.,10,1,0,2019-02-03 11:27:00,0
627,남미경(mkna****),현실과는 약간 다르지만 그래도 통쾌하다.,7,1,0,2018-07-29 22:37:00,0
628,geek****,"인종, 여성 차별에 대해 당당히 맞서는 그녀들을 보며 용기를 얻는다.",8,1,0,2018-01-17 22:18:00,0
629,이강준(lkj8****),광고에서는 유쾌발랄한 영화같았지만  실상은보는 내내 무시받는 장면과가끔 사이다 장면 들등 나쁘진않았지만기대했던것만큼 발랄한 영화는 아니다.,6,1,0,2017-11-09 13:39:00,0
630,엘리시움(asap****),깨어있는 리더가 이렇게 중요합니다,8,1,0,2017-09-03 10:40:00,0
631,Cloud(ands****),그대로 멈춰 있다면 변화도 없다.,8,1,0,2017-08-10 18:56:00,0
632,stad****,멋찐여성들이네요..잘봤어요,8,1,0,2017-06-18 18:28:00,관람객
633,bewith7(bewi****),이거보고 삘받아서 수학의 정석 책을 폈는데 현실은 시궁창이라는걸 깨닫게됨...,10,1,0,2017-06-17 18:33:00,0
634,qyukeem(shar****),영화도 좋았지만 무엇보다 퍼렐이 참여한 ost 짱,9,1,0,2017-06-17 15:39:00,관람객
635,지훈(hier****),정중동. 최고의 밸런스.,8,1,0,2017-06-14 08:26:00,관람객
636,모찌(moch****),좋은 영화인데 사람들이 너무 몰라서 아쉽다. 홍보가 부족한 거 같진 않았는데... 나중에 소설로도 읽고 싶다,10,1,0,2017-06-11 23:37:00,관람객
637,김모리(milk****),"지구에 사는 일게 똑같은 인간일뿐인데.. 성차별, 인종차별이라니.. 흑인전용이란게 있는줄은 난생 처음 알았고 정말 수치였다. 정말 반성해야되고 이런 차별이 앞으로는 있어서는 안된다",10,1,0,2017-06-07 06:10:00,0
638,kidm****,"모두가 당연하다고 받아들일 때, 변화는 행동하는 개인으로부터 시작된다.",10,1,0,2017-06-06 23:41:00,0
639,DONG(dmle****),나까지 용기와 희망을 얻게되는 영화.. 정말 좋다...,10,1,0,2017-06-06 21:21:00,0
640,앤(suk6****),감동 제대로 주는 영화예요. 인종차별과 남녀차별이 심했던 그 시대환경을 실력과 인내로 극복하신 분들의 이야기 보면서 몇번이고 눈시울이 뜨거워지네요.,10,1,0,2017-06-06 21:16:00,0
641,김현우 Moose(gusd****),실화라서 감동이 더욱 와닿네요. 정말 재밌네요 ㅎㅎ 프로그래밍을 공부하는 입장으로 포트란 반갑네요 ㅋㅋ,10,1,0,2017-06-06 01:10:00,0
642,무겸(lgic****),"인종 차별 뿐이랴. 학력, 외모, 지역 등 아직도 존재하는 모든 차별에 교훈을 줄 좋은 영화라고 생각한다.",8,1,0,2017-06-04 21:22:00,0
643,김민규(toms****),개귿 정먄꿀잼영화 500원주랍,10,1,0,2017-05-30 19:11:00,관람객
644,바람이분다(iole****),배경이 너무 사무실 안이라 약간 답답했음,8,1,0,2017-05-29 22:19:00,관람객
645,아델라(2529****),영화 재미있게  잘 봤어요.,9,1,0,2017-05-28 22:15:00,관람객
646,굿샷(orlo****),어떤내용이 진행될지는 예상됬다 케빈코스트너와 쉘든연기가 인상적이었다 다만 차별과싸우는게 너무쉬워 보이는 착시가 생긴다.,8,1,0,2017-05-28 13:08:00,관람객
647,rhdt****,일단 재밌다!!  그리고 좋은 영향력을 준다.배우들 연기도 좋다~~~,8,1,0,2017-05-27 22:26:00,관람객
648,dool****,여러가지 사회적인 현상들이나 이슈들을 생각나게해주는 영화였습니다.,9,1,0,2017-05-26 22:43:00,관람객
649,유신영(sch1****),재밌음 ㅎㅎ 중간에 푯말땔때 눈물나옴,10,1,0,2017-05-26 12:40:00,0
650,ㅇㅇ(rktf****),매우 인상깊고 감동을 주었던 영화!!,10,1,0,2017-05-25 15:55:00,관람객
651,권순주(sund****),감동 그자체 너무 좋은 영화입니다 ㅠㅠ 영화관 찾기가 힘들었지만 너무 재미있게 잘 봤어요.. 인종차별이 이렇게 심했는지는 몰랐는데 .. 많은 걸 느끼게 되었어요,10,1,0,2017-05-24 10:56:00,관람객
652,triu****,역시 재미있게봤어요.한국영회랑너무다르네요,8,1,0,2017-05-23 12:05:00,관람객
653,2pup****,감동이 있는 영화  깨달음이 있는 영화,10,1,0,2017-05-21 20:54:00,관람객
654,mega****,"인종,성  차별을 극복하고 발전해나가는 모습이 감동적이었습니다",10,1,0,2017-05-20 21:44:00,관람객
655,ppsa****,감동있는 영화입니다 강추,10,1,0,2017-05-18 14:25:00,관람객
656,마빡이(nkof****),"재미와 감동 교훈까지 주는 훈훈한 영화, 실화를 모티브로 한 이 영화는 꼭 봐야한다!",10,1,0,2017-05-16 23:51:00,관람객
657,jmjm****,멋잇어요 정말로 잘봣습니다,8,1,0,2017-05-16 13:22:00,관람객
658,우치나(uriz****),속이 다 시원한 위대한 영화!!,10,1,0,2017-05-15 22:38:00,관람객
659,이니드(loos****),아쉬움점이 없던건 아니다. 하지만 이런영화가 언제있었던가,10,1,0,2017-05-15 22:33:00,관람객
